#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
29603	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Cincinelli R (2014)	24742384	224873	4124	Trichostatin A	LS-74195|ANTIBIOTIC A-300|CCG-208142|NCGC00162453-05|TRICHOSTATIN A, >=98% (HPLC), FROM STREPTOMYCES SP.|A 300|7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6R-DIMETHYL-7-OXO-2E,4E-HEPTADIENAMIDE|MFCD03848392|SW219664-1|[R-(E,E)]-7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|HMS3649O20|3X2S926L3Z|HMS1792L09|ABP000141|HMS1362L09|HY-15144|Q-201864|TRICHLOSTATIN A|3C10|NCGC_TSA|AS-74315|HMS1990L09|AKOS015899840|SC-73346|SR-05000013796-3|ZINC100014731|BRD-K68202742-001-05-8|TRICHOSTATIN A??, VETEC(TM) REAGENT GRADE, FROM STREPTOMYCES SP., >=98%|(2E,4E,6R)-7-(4-DIMETHYLAMINOPHENYL)-4,6-DIMETHYL-7-OXO-HEPTA-2,4-DIENEHYDROXAMIC ACID|7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|(2E,4E,6R)-7-(4-DIMETHYLAMINOPHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-HEPTA-2,4-DIENAMIDE|TRICHOSTATIN A FROM STREPTOMYCES SP.|Q425894|GTPL7005|C17H22N2O3|(2E,4E,6R)-7-(4-(DIMETHYLAMINO)PHEN YL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMID E|S1045|DB04297|7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|TRICHOSTATIN A/TSA|NCGC00162453-15|(2E,4E,6R)-7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXOHEPTA-2,4-DIENAMIDE|ZX-AFC000233|(2E,4E,6R)-7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|TSN|SGCTO-002|NCGC00162453-03|NCGC00162453-01|TRICOSTATIN A|M984|2,4-HEPTADIENAMIDE, 7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|BRD-K68202742-001-04-1|TRICHOSTATINE A|880T196|1C3R|TRICHOSTATIN|TRICHOSTATIN-A - TSA|TRICHOSTATIN A,TSA|W-5309|(R)-TRICHOSTATIN A|HMS3403L09|UNII-30RHG284Z4 COMPONENT RTKIYFITIVXBLE-QEQCGCAPSA-N|CCG-208681|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)- (9CI)|58880-19-6|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, [R-(E,E)]-|SR-05000013796|NCGC00162453-04|GNF-PF-1011|BCP01776|M02571|TRICHOSTATIN(S)|SMR004702883|MLS006011095|EX-A1665|DTXSID6037063|NCGC00162453-02|A-300-I|UNII-3X2S926L3Z|3F0R|CS-0499|A8183|BCPP000035|SB17023|2,4-HEPTADIENAMIDE, 7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-|(6R)-N-HYDROXY-4,6-DIMETHYL-7-OXO-7-[4-(DIMETHYLAMINO)PHENYL]-2,4-HEPTADIENAMIDE|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|2,4-HEPTADIENAMIDE,7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|TRICHOSTATIN A (TSA)|LMPK01000055|CC-238|TRICHOSTATIN A|TSA|BDBM19130	-	DRUGBANK	DB04297	C17H22N2O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	RTKIYFITIVXBLE-QEQCGCAPSA-N
29604	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Cincinelli R (2014)	24742384	224873	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29605	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Li X (2014)	24694055	224874	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29606	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Taddei M (2014)	24588105	224875	9564	1-(2,4-Dihydroxy-5-propan-2-ylphenyl)-N-[7-(hydroxyamino)-7-oxoheptyl]-5-[4-(morpholin-4-ylmethyl)phenyl]triazole-4-carboxamide	BDBM50008222	-	PUBCHEM	90655296	C30H40N6O6	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	IBHAGSBJXPUIFA-UHFFFAOYSA-N
29607	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Taddei M (2014)	24588105	224875	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29608	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Baruchello R (2014)	24565573	224876	9565	5-(2,4-Dihydroxy-5-propan-2-ylbenzoyl)-N-[7-(hydroxyamino)-7-oxoheptyl]-6,7-dihydro-4H-[1,2]oxazolo[4,5-c]pyridine-3-carboxamide	BDBM50007730	-	PUBCHEM	86302594	C24H32N4O7	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	MSHYQCFSRGHYAU-UHFFFAOYSA-N
29609	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Baruchello R (2014)	24565573	224876	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29613	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Jones P (2008)	18440229	224878	9568	1-[5-(2,3-Dihydro-1H-indol-1-ylcarbonyl)thiophen-2-yl]-2,2-difluoroethan-1-one	THIOPHENE DERIVATIVE, 15H|1-[5-(2,3-DIHYDRO-1H-INDOL-1-YLCARBONYL)THIOPHEN-2-YL]-2,2-DIFLUOROETHAN-1-ONE|BDBM25172	-	PUBCHEM	25023808	C15H11F2NO2S	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WZGNPOPOCGTSMZ-UHFFFAOYSA-N
29614	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Jones P (2008)	18440229	224878	9569	CID 24857909	THIOPHENE DERIVATIVE, 3I|N-METHYL-N-(QUINOXALIN-6-YLMETHYL)-5-(2,2,2-TRIFLUOROACETYL)THIOPHENE-2-CARBOXAMIDE|BDBM25163	-	PUBCHEM	24857909	C17H12F3N3O2S	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	RLNCISDDCDFAHS-UHFFFAOYSA-N
29615	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Mazitschek R (2008)	18430569	224879	9570	4-[[1-(3-Aminopropyl)triazol-4-yl]methylamino]-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide	BDBM50377688	-	PUBCHEM	44449588	C20H31N7O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	VYBKJKUFXIAVJM-UHFFFAOYSA-N
29616	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Mazitschek R (2008)	18430569	224879	9571	5-[3-[4-[[4-[[7-(Hydroxyamino)-7-oxoheptyl]carbamoyl]anilino]methyl]triazol-1-yl]propylcarbamothioylamino]-2-(3-oxoxanthen-9-yl)benzoic acid	BDBM50377687	-	PUBCHEM	44448637	C41H42N8O7S	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	SIKVCWVCYQGEQT-UHFFFAOYSA-N
29617	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Mazitschek R (2008)	18430569	224879	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29618	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Mazitschek R (2008)	18430569	224879	4124	Trichostatin A	LS-74195|ANTIBIOTIC A-300|CCG-208142|NCGC00162453-05|TRICHOSTATIN A, >=98% (HPLC), FROM STREPTOMYCES SP.|A 300|7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6R-DIMETHYL-7-OXO-2E,4E-HEPTADIENAMIDE|MFCD03848392|SW219664-1|[R-(E,E)]-7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|HMS3649O20|3X2S926L3Z|HMS1792L09|ABP000141|HMS1362L09|HY-15144|Q-201864|TRICHLOSTATIN A|3C10|NCGC_TSA|AS-74315|HMS1990L09|AKOS015899840|SC-73346|SR-05000013796-3|ZINC100014731|BRD-K68202742-001-05-8|TRICHOSTATIN A??, VETEC(TM) REAGENT GRADE, FROM STREPTOMYCES SP., >=98%|(2E,4E,6R)-7-(4-DIMETHYLAMINOPHENYL)-4,6-DIMETHYL-7-OXO-HEPTA-2,4-DIENEHYDROXAMIC ACID|7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|(2E,4E,6R)-7-(4-DIMETHYLAMINOPHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-HEPTA-2,4-DIENAMIDE|TRICHOSTATIN A FROM STREPTOMYCES SP.|Q425894|GTPL7005|C17H22N2O3|(2E,4E,6R)-7-(4-(DIMETHYLAMINO)PHEN YL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMID E|S1045|DB04297|7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|TRICHOSTATIN A/TSA|NCGC00162453-15|(2E,4E,6R)-7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXOHEPTA-2,4-DIENAMIDE|ZX-AFC000233|(2E,4E,6R)-7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|TSN|SGCTO-002|NCGC00162453-03|NCGC00162453-01|TRICOSTATIN A|M984|2,4-HEPTADIENAMIDE, 7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|BRD-K68202742-001-04-1|TRICHOSTATINE A|880T196|1C3R|TRICHOSTATIN|TRICHOSTATIN-A - TSA|TRICHOSTATIN A,TSA|W-5309|(R)-TRICHOSTATIN A|HMS3403L09|UNII-30RHG284Z4 COMPONENT RTKIYFITIVXBLE-QEQCGCAPSA-N|CCG-208681|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)- (9CI)|58880-19-6|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, [R-(E,E)]-|SR-05000013796|NCGC00162453-04|GNF-PF-1011|BCP01776|M02571|TRICHOSTATIN(S)|SMR004702883|MLS006011095|EX-A1665|DTXSID6037063|NCGC00162453-02|A-300-I|UNII-3X2S926L3Z|3F0R|CS-0499|A8183|BCPP000035|SB17023|2,4-HEPTADIENAMIDE, 7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-|(6R)-N-HYDROXY-4,6-DIMETHYL-7-OXO-7-[4-(DIMETHYLAMINO)PHENYL]-2,4-HEPTADIENAMIDE|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|2,4-HEPTADIENAMIDE,7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|TRICHOSTATIN A (TSA)|LMPK01000055|CC-238|TRICHOSTATIN A|TSA|BDBM19130	-	DRUGBANK	DB04297	C17H22N2O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	RTKIYFITIVXBLE-QEQCGCAPSA-N
29619	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Nakao Y (2008)	18397826	224880	4124	Trichostatin A	LS-74195|ANTIBIOTIC A-300|CCG-208142|NCGC00162453-05|TRICHOSTATIN A, >=98% (HPLC), FROM STREPTOMYCES SP.|A 300|7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6R-DIMETHYL-7-OXO-2E,4E-HEPTADIENAMIDE|MFCD03848392|SW219664-1|[R-(E,E)]-7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|HMS3649O20|3X2S926L3Z|HMS1792L09|ABP000141|HMS1362L09|HY-15144|Q-201864|TRICHLOSTATIN A|3C10|NCGC_TSA|AS-74315|HMS1990L09|AKOS015899840|SC-73346|SR-05000013796-3|ZINC100014731|BRD-K68202742-001-05-8|TRICHOSTATIN A??, VETEC(TM) REAGENT GRADE, FROM STREPTOMYCES SP., >=98%|(2E,4E,6R)-7-(4-DIMETHYLAMINOPHENYL)-4,6-DIMETHYL-7-OXO-HEPTA-2,4-DIENEHYDROXAMIC ACID|7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|(2E,4E,6R)-7-(4-DIMETHYLAMINOPHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-HEPTA-2,4-DIENAMIDE|TRICHOSTATIN A FROM STREPTOMYCES SP.|Q425894|GTPL7005|C17H22N2O3|(2E,4E,6R)-7-(4-(DIMETHYLAMINO)PHEN YL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMID E|S1045|DB04297|7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|TRICHOSTATIN A/TSA|NCGC00162453-15|(2E,4E,6R)-7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXOHEPTA-2,4-DIENAMIDE|ZX-AFC000233|(2E,4E,6R)-7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|TSN|SGCTO-002|NCGC00162453-03|NCGC00162453-01|TRICOSTATIN A|M984|2,4-HEPTADIENAMIDE, 7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|BRD-K68202742-001-04-1|TRICHOSTATINE A|880T196|1C3R|TRICHOSTATIN|TRICHOSTATIN-A - TSA|TRICHOSTATIN A,TSA|W-5309|(R)-TRICHOSTATIN A|HMS3403L09|UNII-30RHG284Z4 COMPONENT RTKIYFITIVXBLE-QEQCGCAPSA-N|CCG-208681|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)- (9CI)|58880-19-6|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, [R-(E,E)]-|SR-05000013796|NCGC00162453-04|GNF-PF-1011|BCP01776|M02571|TRICHOSTATIN(S)|SMR004702883|MLS006011095|EX-A1665|DTXSID6037063|NCGC00162453-02|A-300-I|UNII-3X2S926L3Z|3F0R|CS-0499|A8183|BCPP000035|SB17023|2,4-HEPTADIENAMIDE, 7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-|(6R)-N-HYDROXY-4,6-DIMETHYL-7-OXO-7-[4-(DIMETHYLAMINO)PHENYL]-2,4-HEPTADIENAMIDE|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|2,4-HEPTADIENAMIDE,7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|TRICHOSTATIN A (TSA)|LMPK01000055|CC-238|TRICHOSTATIN A|TSA|BDBM19130	-	DRUGBANK	DB04297	C17H22N2O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	RTKIYFITIVXBLE-QEQCGCAPSA-N
29624	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Jones P (2008)	18370373	224883	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29625	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Jones P (2008)	18308563	224884	4802	Belinostat	UNII-F4H96P17NZ|NSC-726630|ZINC3818726|ABP000140|866323-14-0|SC-71101|(2E)-N-HYDROXY-3-[3-(PHENYLSULFAMOYL)PHENYL]PROP-2-ENAMIDE|SW219445-1|NSC726630|BELEODAQ|BCPP000351|EX-A180|PX 105684|QCR-181|BCP01741|BRD-K17743125-001-01-9|GTPL7496|(E)-N-HYDROXY-3-(3-(N-PHENYLSULFAMOYL)PHENYL)ACRYLAMIDE|BELINOSTAT - PXD101|SB16466|CC-489|AOB87787|BELINOSTAT|AX8144528|MLS006011091|AC-25046|AB0007889|BELINOSTAT (PXD101)|BELINOSTAT,PXD101, PX105684|W-5363|(E)-N-HYDROXY-3-[3-(PHENYLSULFAMOYL)PHENYL]PROP-2-ENAMIDE|414864-00-9|D08870|(E)-3-[3-(PHENYLSULFAMOYL)PHENYL]PROP-2-ENEHYDROXAMIC ACID|BELINOSTAT [USAN:INN]|SMR004702879|Q4882925|E-BELINOSTAT|BELINOSTAT (PXD101)|PXD101|PXD 101|N-HYDROXY-3-(3-PHENYLSULPHAMOYLPHENYL)ACRYLAMIDE|API0003555|BELINOSTAT (USAN/INN)|(2E)-N-HYDROXY-3-[3-(PHENYLSULFAMOYL)PHENYL]ACRYLAMIDE|BELEODAQ (TN)|PUBCHEM22405|NCGC00263155-05|(E)-N-HYDROXY-3-(3-PHENYLSULFAMOYL-PHENYL)-ACRYLAMIDE|PXD-101|N-HYDROXY-3-[3-[(PHENYLAMINO)SULFONYL]PHENYL]-2-PR|S1085|LS41098|PX-105684|BELINOSTAT PH3|N-HYDROXY-3-(3-PHENYLSULFAMOYLPHENYL)ACRYLAMIDE|EC-000.2286|BELINOSTAT/PXD101,PX105684/|5OG|DTXSID60194378|2-PROPENAMIDE, N-HYDROXY-3-(3-((PHENYLAMINO)SULFONYL)PHENYL)-, (2E)-|BCP9000386|PX105684|F4H96P17NZ|N-HYDROXY-3-[(PHENYLAMINO)SULFONYL]-TRANS-CINNAMAMIDE|AS-17068|BELINOSTAT(RANDOM CONFIGURATION)|A25012|N-HYDROXY-3-[3-[(PHENYLAMINO)SULFONYL]PHENYL]-2-PROPENAMIDE|AKOS025401741|N-HYDROXY-3-(3-(PHENYLSULFAMOYL)PHENYL)PROP-2-ENAMIDE|CCG-208758|2-PROPENAMIDE, N-HYDROXY-3-[3-[(PHENYLAMINO)SULFONYL]PHENYL]-, (2E)-|DB05015|J-523584|BDBM25150	beleodaq	DRUGBANK	DB05015	C15H14N2O4S	small molecule	L01XX49	866323-14-0	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	NCNRHFGMJRPRSK-MDZDMXLPSA-N
29626	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Jones P (2008)	18308563	224884	9576	Dacinostat	AS-74728|(2E)-N-HYDROXY-3-(4-{[(2-HYDROXYETHYL)[2-(1H-INDOL-3-YL)ETHYL]AMINO]METHYL}PHENYL)PROP-2-ENAMIDE|S1095|ABP000476|AOB87324|SB19288|404951-53-7|Z-3310|(2E)-N-HYDROXY-3-[4-({(2-HYDROXYETHYL)[2-(1H-INDOL-3-YL)ETHYL]AMINO}METHYL)PHENYL]PROP-2-ENAMIDE|MLS006011098|(E)-N-HYDROXY-3-[4-[[2-HYDROXYETHYL-[2-(1H-INDOL-3-YL)ETHYL]AMINO]METHYL]PHENYL]-2-PROPENAMIDE|LAQ824 (NVP-LAQ824,DACINOSTAT)|AK174336|139303-EP2292617A1|EX-A2226|LAQ824; DACINOSTAT; NVP-LAQ824|ZINC1494627|Q27076972|DACINOSTAT (NVP-LAQ824, LAQ824)|V10P524501|BCP9000839|UNII-V10P524501|2-PROPENAMIDE, N-HYDROXY-3-[4-[[(2-HYDROXYETHYL)[2-(1H-INDOL-3-YL)ETHYL]AMINO]METHYL]PHENYL]-, (2E)-|A825135|LAQ824 (DACINOSTAT)|139303-EP2270008A1|X7607|BRD-K56957086-001-02-2|DACINOSTAT [INN]|LAQ824/|CS-1974|X7530|LS-192513|NVP-LAQ824|(2E)-N-HYDROXY-3-(4-({(2-HYDROXYETHYL)(2-(1H-INDOL-3-YL)ETHYL)AMINO}METHYL)PHENYL)PROPENAMIDE|HY-13606|DTXSID1041055|EC-000.2469|(E)-N-HYDROXY-3-[4-[[2-HYDROXYETHYL-[2-(1H-INDOL-3-YL)ETHYL]AMINO]METH YL]PHENYL]PROP-2-ENAMIDE|NVP-LAQ 824|GTPL7497|2-PROPENAMIDE, N-HYDROXY-3-(4-(((2-HYDROXYETHYL)(2-(1H-INDOL-3-YL)ETHYL)AMINO)METHYL)PHENYL)-, (2E)-|LAQ824,NVP-LAQ824|LAQ-824|CCG-208761|LAQ824|SMR004701446|N-HYDROXY-3-[4-[[(2-HYDROXYETHYL)[2-(1H-INDOL-3-YL)ETHYL]-AMINO]METHYL]PHENYL]-2E-2-PROPENAMIDE|SW219385-1|SMR004702886|BCP01747|(E)-N-HYDROXY-3-[4-[[2-HYDROXYETHYL-[2-(1H-INDOL-3-YL)ETHYL]AMINO]METHYL]PHENYL]PROP-2-ENAMIDE|AKOS015899788|DACINOSTAT|MLS006010418|(E)-3-[4-[[2-HYDROXYETHYL-[2-(1H-INDOL-3-YL)ETHYL]AMINO]METHYL]PHENYL]-N-OXIDANYL-PROP-2-ENAMIDE|BDBM19428	-	PUBCHEM	6445533	C22H25N3O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	BWDQBBCUWLSASG-MDZDMXLPSA-N
29627	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Jones P (2008)	18308563	224884	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29632	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Paris M (2008)	18247554	224886	9580	2-Propenamide, N-hydroxy-3-(4-(((2-hydroxyethyl)(2-(1H-indol-2-yl)ethyl)amino)methyl)phenyl)-	591207-53-3|LAQ 824|2-PROPENAMIDE, N-HYDROXY-3-(4-(((2-HYDROXYETHYL)(2-(1H-INDOL-2-YL)ETHYL)AMINO)METHYL)PHENYL)BDBM50372470	-	PUBCHEM	44456564	C22H25N3O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	FGJCGXHQLHHNFO-MDZDMXLPSA-N
29633	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Paris M (2008)	18247554	224886	9581	(2S)-2-[(1-Methylpiperidin-2-yl)amino]-8-oxo-N-(4-phenyl-1,3-thiazol-2-yl)nonanamide	BDBM50372446	-	PUBCHEM	44456965	C24H34N4O2S	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	KQYOQEZNUIXORM-AIBWNMTMSA-N
